,assists,blocks,fg_attempts,fg_made,ft_attempts,ft_made,opponent,player,points,position,rebounds,salary,stats,steals,team,threes,turnovers,date,away,minutes_played,team_points,opponent_points,dk_pt
2357,1,0,9,5,0,0,bos,"Powell, Norman",11,SG/SF,1,3600,11pt 1rb 1as 2st 1trey 5-9fg,2,tor,1,0,2019-01-16,True,23.97,108,117,18.25
2358,0,2,5,0,0,0,bkn,"Clark, Gary",0,SF/PF,8,3400,0pt 8rb 2st 2bl 0-5fg,2,hou,0,0,2019-01-16,False,23.87,142,145,18.0
2359,4,0,6,3,4,1,cle,"Turner, Evan",7,SG/SF,4,4300,7pt 4rb 4as 3-6fg 1-4ft,0,por,0,0,2019-01-16,False,21.23,129,112,18.0
2360,0,1,7,3,0,0,nor,"McKinnie, Alfonzo",7,SF/PF,5,3300,7pt 5rb 1st 1bl 1trey 3-7fg,1,gsw,1,0,2019-01-16,False,14.82,147,140,17.75
2361,0,1,9,2,4,2,tor,"Brown, Jaylen",7,SG/SF,5,4600,7pt 5rb 1st 1bl 1to 1trey 2-9fg 2-4ft,1,bos,1,1,2019-01-16,False,22.98,117,108,17.25
2362,2,0,7,4,0,0,det,"Isaac, Jonathan",10,SF/PF,3,3900,10pt 3rb 2as 2to 2trey 4-7fg,0,orl,2,2,2019-01-16,True,32.75,115,120,16.75
2363,1,0,14,3,2,1,uta,"Gallinari, Danilo",9,SF/PF,4,7100,9pt 4rb 1as 2trey 3-14fg 1-2ft,0,lac,2,0,2019-01-16,False,34.07,109,129,16.5
2364,0,0,8,5,0,0,sas,"Finney-Smith, Dorian",12,SF/PF,3,3600,12pt 3rb 1to 2trey 5-8fg,0,dal,2,1,2019-01-16,False,20.2,101,105,16.25
2365,0,0,9,2,1,1,tor,"Morris, Marcus",6,SF/PF,8,5700,6pt 8rb 1to 1trey 2-9fg 1-1ft,0,bos,1,1,2019-01-16,False,24.92,117,108,16.0
2366,1,0,6,3,0,0,gsw,"Miller, Darius",9,SF/PF,0,3500,9pt 1as 1st 1to 3trey 3-6fg,1,nor,3,1,2019-01-16,True,32.32,140,147,13.5
2367,1,1,3,2,2,1,det,"Iwundu, Wes",5,SG/SF,1,3300,5pt 1rb 1as 1st 1bl 2-3fg 1-2ft,1,orl,0,0,2019-01-16,True,17.1,115,120,11.75
2368,0,0,2,0,4,3,orl,"Johnson, Stanley",3,SF/PF,3,3400,3pt 3rb 2st 0-2fg 3-4ft,2,det,0,0,2019-01-16,False,12.75,120,115,10.75
2369,2,2,7,1,0,0,mil,"Temple, Garrett",2,SG/SF,1,3700,2pt 1rb 2as 2bl 1-7fg,0,mem,0,0,2019-01-16,False,20.52,101,111,10.25
2370,2,0,1,0,4,1,mil,"Watanabe, Yuta",1,SF/PF,3,3000,1pt 3rb 2as 1st 0-1fg 1-4ft,1,mem,0,0,2019-01-16,False,6.1,101,111,9.75
2371,1,0,3,2,0,0,uta,"Scott, Mike",5,SF/PF,2,3000,5pt 2rb 1as 1trey 2-3fg,0,lac,1,0,2019-01-16,False,6.05,109,129,9.5
2372,2,0,2,1,0,0,mem,"Connaughton, Pat",3,SG/SF,3,3000,3pt 3rb 2as 3to 1trey 1-2fg,0,mil,1,3,2019-01-16,True,12.0,111,101,8.75
2373,0,0,7,2,0,0,cle,"Stauskas, Nik",5,SG/SF,1,3100,5pt 1rb 1st 1trey 2-7fg,1,por,1,0,2019-01-16,False,15.57,129,112,8.75
2374,0,1,2,1,0,0,lac,"Niang, Georges",3,SF/PF,0,3000,3pt 1bl 1trey 1-2fg,0,uta,1,0,2019-01-16,True,6.13,129,109,5.5
2375,0,0,6,2,0,0,por,"Osman, Cedi",4,SF/PF,1,4800,4pt 1rb 1to 2-6fg,0,cle,0,1,2019-01-16,True,16.1,112,129,4.75
2376,1,0,0,0,2,2,uta,"Thornwell, Sindarius",2,SG/SF,1,3000,2pt 1rb 1as 1to 2-2ft,0,lac,0,1,2019-01-16,False,5.13,109,129,4.25
2377,0,0,0,0,0,0,lac,"Cavanaugh, Tyler",0,PF,1,3000,0pt 1rb,0,uta,0,0,2019-01-16,True,2.0,129,109,1.25
2378,0,0,0,0,0,0,nor,"Evans III, Jacob",0,SG/SF,0,3000,0pt,0,gsw,0,0,2019-01-16,False,0.08,147,140,0.0
2379,0,0,0,0,0,0,dal,"Pondexter, Quincy",0,SF,0,3000,0pt,0,sas,0,0,2019-01-16,True,0.15,105,101,0.0
2380,0,0,0,0,0,0,mem,"Snell, Tony",0,SG/SF,0,3000,0pt,0,mil,0,0,2019-01-16,True,5.12,111,101,0.0
2381,7,3,26,11,8,7,gsw,"Davis, Anthony",30,PF/C,18,11800,30pt 18rb 7as 1st 3bl 2to 1trey 11-26fg 7-8ft,1,nor,1,2,2019-01-16,True,40.87,140,147,72.0
2382,1,4,10,7,10,9,lac,"Gobert, Rudy",23,C,22,8500,23pt 22rb 1as 1st 4bl 7-10fg 9-10ft,1,uta,0,0,2019-01-16,True,33.58,129,109,63.5
2383,2,3,19,10,1,0,hou,"Allen, Jarrett",20,C,24,5600,20pt 24rb 2as 3bl 10-19fg 0-1ft,0,bkn,0,0,2019-01-16,True,43.05,145,142,60.5
2384,14,1,9,6,2,1,nor,"Green, Draymond",17,PF/C,6,6400,17pt 6rb 14as 1st 1bl 1to 4trey 6-9fg 1-2ft,1,gsw,4,1,2019-01-16,False,35.87,147,140,52.5
2385,10,5,6,3,4,4,cle,"Nurkic, Jusuf",10,C,10,7900,10pt 10rb 10as 5bl 1to 3-6fg 4-4ft,0,por,0,1,2019-01-16,False,28.33,129,112,50.0
2386,3,0,22,11,1,0,det,"Vucevic, Nikola",24,C,13,8900,24pt 13rb 3as 1st 2to 2trey 11-22fg 0-1ft,1,orl,2,2,2019-01-16,True,37.88,115,120,48.25
2387,3,1,14,9,6,5,gsw,"Mirotic, Nikola",29,PF/C,5,5500,29pt 5rb 3as 1st 1bl 6trey 9-14fg 5-6ft,1,nor,6,0,2019-01-16,True,28.98,140,147,46.75
2388,5,2,18,11,10,7,orl,"Griffin, Blake",30,PF/C,4,9200,30pt 4rb 5as 2bl 2to 1trey 11-18fg 7-10ft,0,det,1,2,2019-01-16,False,40.25,120,115,46.0
2389,1,1,15,7,0,0,orl,"Drummond, Andre",14,C,22,8700,14pt 22rb 1as 1bl 3to 7-15fg,0,det,0,3,2019-01-16,False,38.27,120,115,45.0
2390,1,2,12,9,3,3,tor,"Horford, Al",24,PF/C,7,5900,24pt 7rb 1as 2bl 2to 3trey 9-12fg 3-3ft,0,bos,3,2,2019-01-16,False,33.87,117,108,38.75
2391,3,0,8,6,8,8,gsw,"Randle, Julius",23,PF/C,7,7500,23pt 7rb 3as 1to 3trey 6-8fg 8-8ft,0,nor,3,1,2019-01-16,True,21.68,140,147,37.25
2392,0,0,21,10,3,2,bos,"Ibaka, Serge",22,PF/C,10,6000,22pt 10rb 1to 10-21fg 2-3ft,0,tor,0,1,2019-01-16,True,33.68,108,117,35.5
2393,3,2,6,3,4,1,nor,"Looney, Kevon",7,PF/C,12,4100,7pt 12rb 3as 2st 2bl 1to 3-6fg 1-4ft,2,gsw,0,1,2019-01-16,False,29.85,147,140,34.0
2394,1,2,8,5,7,6,por,"Zizic, Ante",16,C,8,3700,16pt 8rb 1as 2bl 5-8fg 6-7ft,0,cle,0,0,2019-01-16,True,26.53,112,129,31.5
2395,2,1,11,5,2,1,uta,"Harrell, Montrezl",11,PF/C,7,7200,11pt 7rb 2as 3st 1bl 2to 5-11fg 1-2ft,3,lac,0,2,2019-01-16,False,25.78,109,129,29.75
2396,4,1,3,3,0,0,dal,"Poeltl, Jakob",6,C,7,3400,6pt 7rb 4as 3st 1bl 3-3fg,3,sas,0,0,2019-01-16,True,19.72,105,101,28.75
2397,2,0,7,5,4,1,lac,"Favors, Derrick",11,PF/C,10,5300,11pt 10rb 2as 1to 5-7fg 1-4ft,0,uta,0,1,2019-01-16,True,22.33,129,109,27.5
2398,5,0,13,5,2,2,mil,"Gasol, Marc",14,C,4,7100,14pt 4rb 5as 2to 2trey 5-13fg 2-2ft,0,mem,2,2,2019-01-16,False,24.8,101,111,26.5
2399,1,2,4,3,4,3,sas,"Jordan, DeAndre",9,C,9,6800,9pt 9rb 1as 1st 2bl 3to 3-4fg 3-4ft,1,dal,0,3,2019-01-16,False,29.65,101,105,26.25
2400,2,2,9,5,0,0,mem,"Wilson, D.J.",13,PF/C,2,3500,13pt 2rb 2as 2bl 1to 3trey 5-9fg,0,mil,3,1,2019-01-16,True,22.93,111,101,23.5
2401,7,0,6,3,0,0,bos,"Siakam, Pascal",6,PF/C,4,6700,6pt 4rb 7as 1st 2to 3-6fg,1,tor,0,2,2019-01-16,True,35.78,108,117,22.5
2402,1,1,4,2,2,1,sas,"Kleber, Maxi",7,PF/C,2,4600,7pt 2rb 1as 4st 1bl 1to 2trey 2-4fg 1-2ft,4,dal,2,1,2019-01-16,False,27.97,101,105,21.5
2403,0,0,6,4,4,3,bos,"Monroe, Greg",11,C,9,3400,11pt 9rb 2to 4-6fg 3-4ft,0,tor,0,2,2019-01-16,True,15.4,108,117,21.25
2404,1,3,11,4,0,0,dal,"Aldridge, LaMarcus",8,PF/C,4,8300,8pt 4rb 1as 1st 3bl 4to 4-11fg,1,sas,0,4,2019-01-16,True,22.88,105,101,20.5
2405,1,2,7,4,0,0,mem,"Lopez, Brook",9,C,4,4700,9pt 4rb 1as 2bl 1to 1trey 4-7fg,0,mil,1,1,2019-01-16,True,25.03,111,101,19.5
2406,0,1,7,2,3,3,mil,"Jackson, Jaren",7,PF/C,5,5600,7pt 5rb 2st 1bl 1to 2-7fg 3-3ft,2,mem,0,1,2019-01-16,False,21.28,101,111,18.75
2407,2,0,5,4,0,0,tor,"Baynes, Aron",9,C,5,3400,9pt 5rb 2as 1to 1trey 4-5fg,0,bos,1,1,2019-01-16,False,14.13,117,108,18.25
2408,2,0,5,2,5,4,sas,"Powell, Dwight",9,PF/C,4,3500,9pt 4rb 2as 1trey 2-5fg 4-5ft,0,dal,1,0,2019-01-16,False,20.52,101,105,17.5
2409,1,0,6,2,0,0,por,"Thompson, Tristan",4,C,8,6200,4pt 8rb 1as 2-6fg,0,cle,0,0,2019-01-16,True,21.47,112,129,15.5
2410,1,0,2,1,2,2,cle,"Leonard, Meyers",4,PF/C,7,3500,4pt 7rb 1as 1-2fg 2-2ft,0,por,0,0,2019-01-16,False,19.67,129,112,14.25
2411,2,0,4,2,0,0,uta,"Gortat, Marcin",4,C,6,3400,4pt 6rb 2as 1to 2-4fg,0,lac,0,1,2019-01-16,False,14.75,109,129,14.0
2412,0,0,8,3,2,2,cle,"Collins, Zach",11,PF/C,1,3500,11pt 1rb 3trey 3-8fg 2-2ft,0,por,3,0,2019-01-16,False,17.02,129,112,13.75
2413,3,0,3,2,2,2,orl,"Pachulia, Zaza",6,C,3,3500,6pt 3rb 3as 1to 2-3fg 2-2ft,0,det,0,1,2019-01-16,False,14.72,120,115,13.75
2414,1,0,5,2,0,0,sas,"Nowitzki, Dirk",6,PF/C,4,3000,6pt 4rb 1as 2trey 2-5fg,0,dal,2,0,2019-01-16,False,10.48,101,105,13.5
2415,0,1,5,3,1,1,bkn,"Hilario, Nene",7,C,4,3400,7pt 4rb 1bl 1to 3-5fg 1-1ft,0,hou,0,1,2019-01-16,False,15.7,142,145,13.5
2416,0,0,4,2,0,0,mil,"Noah, Joakim",4,C,6,3800,4pt 6rb 2-4fg,0,mem,0,0,2019-01-16,False,12.55,101,111,11.5
2417,3,1,3,1,2,1,det,"Birch, Khem",3,PF/C,1,3300,3pt 1rb 3as 1bl 1-3fg 1-2ft,0,orl,0,0,2019-01-16,True,15.12,115,120,10.75
2418,2,0,4,2,1,1,uta,"Motley, Johnathan",5,PF/C,1,3000,5pt 1rb 2as 2-4fg 1-1ft,0,lac,0,0,2019-01-16,False,4.15,109,129,9.25
2419,0,0,2,2,0,0,mil,"Rabb, Ivan",4,PF/C,4,3300,4pt 4rb 2-2fg,0,mem,0,0,2019-01-16,False,6.1,101,111,9.0
2420,0,0,7,1,0,0,mem,"Ilyasova, Ersan",3,PF/C,2,3400,3pt 2rb 1st 1trey 1-7fg,1,mil,1,0,2019-01-16,True,17.87,111,101,8.0
2421,0,0,3,1,1,1,hou,"Hollis-Jefferson, Rondae",3,PF/C,4,4400,3pt 4rb 1-3fg 1-1ft,0,bkn,0,0,2019-01-16,True,7.03,145,142,8.0
2422,2,0,0,0,0,0,gsw,"Okafor, Jahlil",0,C,4,3200,0pt 4rb 2as 1to,0,nor,0,1,2019-01-16,True,4.13,140,147,7.5
2423,0,0,1,0,0,0,mem,"Maker, Thon",0,PF/C,4,3100,0pt 4rb 0-1fg,0,mil,0,0,2019-01-16,True,8.1,111,101,5.0
2424,0,0,1,0,0,0,hou,"Davis, Ed",0,C,4,3600,0pt 4rb 1to 0-1fg,0,bkn,0,1,2019-01-16,True,7.1,145,142,4.5
2425,0,0,2,2,1,0,uta,"Marjanovic, Boban",4,C,0,3100,4pt 2-2fg 0-1ft,0,lac,0,0,2019-01-16,False,4.15,109,129,4.0
2426,1,0,0,0,0,0,nor,"Jerebko, Jonas",0,PF/C,2,3300,0pt 2rb 1as,0,gsw,0,0,2019-01-16,False,5.07,147,140,4.0
2427,0,0,2,1,0,0,dal,"Gasol, Pau",2,C,1,3100,2pt 1rb 1-2fg,0,sas,0,0,2019-01-16,True,5.07,105,101,3.25
2428,0,0,3,0,0,0,mem,"Smith, Jason",0,PF/C,0,3000,0pt 1st 0-3fg,1,mil,0,0,2019-01-16,True,6.1,111,101,2.0
2429,1,0,0,0,0,0,lac,"Udoh, Ekpe",0,C,0,3000,0pt 1as,0,uta,0,0,2019-01-16,True,2.03,129,109,1.5
2430,0,0,1,0,0,0,bkn,"Chriss, Marquese",0,PF/C,1,3100,0pt 1rb 1to 0-1fg,0,hou,0,1,2019-01-16,False,6.08,142,145,0.75
2431,13,1,30,7,10,7,lal,"Westbrook, Russell",26,PG,9,11800,26pt 9rb 13as 1st 1bl 3to 5trey 7-30fg 7-10ft,1,okc,5,3,2019-01-17,False,43.35,128,138,63.25
2432,10,0,17,7,0,0,okc,"Ball, Lonzo",18,PG,6,6400,18pt 6rb 10as 1st 4to 4trey 7-17fg,1,lal,4,4,2019-01-17,True,33.05,138,128,44.0
2433,8,0,21,10,9,6,tor,"Booker, Devin",30,PG/SG,2,7800,30pt 2rb 8as 6to 4trey 10-21fg 6-9ft,0,pho,4,6,2019-01-17,True,35.18,109,111,43.5
2434,8,0,15,4,9,6,pho,"Lowry, Kyle",16,PG,9,7400,16pt 9rb 8as 2st 4to 2trey 4-15fg 6-9ft,2,tor,2,4,2019-01-17,False,39.7,111,109,42.25
2435,5,1,6,3,5,4,okc,"Hart, Josh",12,PG/SG,10,4100,12pt 10rb 5as 3st 1bl 1to 2trey 3-6fg 4-5ft,3,lal,2,1,2019-01-17,True,33.15,138,128,42.0
2436,5,1,21,9,2,2,sac,"Walker, Kemba",23,PG,4,8700,23pt 4rb 5as 1bl 2to 3trey 9-21fg 2-2ft,0,cha,3,2,2019-01-17,False,28.7,114,95,38.0
2437,5,0,16,8,2,2,chi,"Murray, Jamal",25,PG/SG,2,7300,25pt 2rb 5as 1to 7trey 8-16fg 2-2ft,0,den,7,1,2019-01-17,False,29.07,135,105,38.0
2438,8,1,10,5,2,1,ind,"Simmons, Ben",11,PG/SF,8,9200,11pt 8rb 8as 1st 1bl 6to 5-10fg 1-2ft,1,phi,0,6,2019-01-17,True,33.35,120,96,34.0
2439,11,1,9,1,6,6,okc,"Ingram, Brandon",8,PG/SG,5,6300,8pt 5rb 11as 1bl 4to 1-9fg 6-6ft,0,lal,0,4,2019-01-17,True,37.62,138,128,30.75
2440,8,1,10,4,3,2,cha,"Fox, De'Aaron",10,PG,5,8100,10pt 5rb 8as 1st 1bl 4to 4-10fg 2-3ft,1,sac,0,4,2019-01-17,True,30.5,95,114,30.25
2441,7,0,20,6,0,0,phi,"Oladipo, Victor",15,PG/SG,2,7600,15pt 2rb 7as 3to 3trey 6-20fg,0,ind,3,3,2019-01-17,False,33.62,96,120,28.0
2442,6,0,10,5,4,4,sac,"Parker, Tony",14,PG,2,3700,14pt 2rb 6as 1st 2to 5-10fg 4-4ft,1,cha,0,2,2019-01-17,False,17.53,114,95,26.5
2443,1,0,7,5,1,1,chi,"Beasley, Malik",13,PG/SG,9,4900,13pt 9rb 1as 1to 2trey 5-7fg 1-1ft,0,den,2,1,2019-01-17,False,33.9,135,105,26.25
2444,4,1,11,6,2,2,pho,"VanVleet, Fred",15,PG/SG,2,5400,15pt 2rb 4as 1bl 1trey 6-11fg 2-2ft,0,tor,1,0,2019-01-17,False,31.08,111,109,26.0
2445,5,0,10,3,0,0,phi,"Collison, Darren",6,PG,6,5400,6pt 6rb 5as 2st 2to 3-10fg,2,ind,0,2,2019-01-17,False,29.58,96,120,24.0
2446,5,1,6,3,1,1,ind,"McConnell, T.J.",7,PG/SG,4,3700,7pt 4rb 5as 1st 1bl 3-6fg 1-1ft,1,phi,0,0,2019-01-17,True,21.05,120,96,23.5
2447,6,0,15,4,0,0,den,"LaVine, Zach",8,PG/SG,5,6500,8pt 5rb 6as 2to 4-15fg,0,chi,0,2,2019-01-17,True,28.8,105,135,22.25
2448,5,0,5,4,2,2,pho,"Wright, Delon",10,PG/SG,0,4600,10pt 5as 1st 1to 4-5fg 2-2ft,1,tor,0,1,2019-01-17,False,18.5,111,109,19.0
2449,2,0,11,6,0,0,chi,"Harris, Gary",14,SG,1,5200,14pt 1rb 2as 1to 2trey 6-11fg,0,den,2,1,2019-01-17,False,18.6,135,105,18.75
2450,6,0,6,4,0,0,phi,"Joseph, Cory",8,PG,2,3700,8pt 2rb 6as 2to 4-6fg,0,ind,0,2,2019-01-17,False,21.38,96,120,18.5
2451,5,0,7,3,0,0,chi,"Morris, Monte",6,PG,1,3600,6pt 1rb 5as 3-7fg,0,den,0,0,2019-01-17,False,16.08,135,105,14.75
2452,0,0,3,2,4,3,tor,"Okobo, Elie",8,PG,1,3200,8pt 1rb 2st 1to 1trey 2-3fg 3-4ft,2,pho,1,1,2019-01-17,True,15.68,109,111,13.25
2453,2,1,4,1,0,0,tor,"Melton, De'Anthony",2,PG,3,4300,2pt 3rb 2as 1st 1bl 1-4fg,1,pho,0,0,2019-01-17,True,16.12,109,111,12.75
2454,2,0,7,3,2,2,lal,"Schroder, Dennis",9,PG/SG,1,5700,9pt 1rb 2as 3to 1trey 3-7fg 2-2ft,0,okc,1,3,2019-01-17,False,16.5,128,138,12.25
2455,3,0,8,3,0,0,den,"Dunn, Kris",6,PG/SG,1,6200,6pt 1rb 3as 1to 3-8fg,0,chi,0,1,2019-01-17,True,29.87,105,135,11.25
2456,1,0,5,2,0,0,ind,"Shamet, Landry",6,PG/SG,2,3200,6pt 2rb 1as 1to 2trey 2-5fg,0,phi,2,1,2019-01-17,True,14.65,120,96,10.5
2457,2,0,5,2,0,0,cha,"Ferrell, Yogi",5,PG/SG,1,3100,5pt 1rb 2as 1trey 2-5fg,0,sac,1,0,2019-01-17,True,16.37,95,114,9.75
2458,4,0,2,0,0,0,den,"Arcidiacono, Ryan",0,PG,2,3200,0pt 2rb 4as 0-2fg,0,chi,0,0,2019-01-17,True,12.37,105,135,8.5
2459,3,0,2,1,0,0,den,"Harrison, Shaquille",2,PG/SF,0,3400,2pt 3as 1st 1to 1-2fg,1,chi,0,1,2019-01-17,True,5.1,105,135,8.0
2460,0,1,4,2,0,0,den,"Blakeney, Antonio",6,PG/SG,0,3100,6pt 1bl 2to 2trey 2-4fg,0,chi,2,2,2019-01-17,True,9.13,105,135,8.0
2461,1,0,3,2,0,0,sac,"Monk, Malik",5,PG/SG,1,3500,5pt 1rb 1as 2to 1trey 2-3fg,0,cha,1,2,2019-01-17,False,13.17,114,95,7.25
2462,1,0,1,0,4,3,chi,"Goodwin, Brandon",3,PG/SG,0,3000,3pt 1as 0-1fg 3-4ft,0,den,0,0,2019-01-17,False,4.07,135,105,4.5
2463,1,0,2,0,0,0,phi,"Holiday, Aaron",0,PG/SG,0,3100,0pt 1as 0-2fg,0,ind,0,0,2019-01-17,False,1.15,96,120,1.5
2464,0,0,0,0,0,0,cha,"Mason III, Frank",0,PG/SG,0,3000,0pt,0,sac,0,0,2019-01-17,True,1.1,95,114,0.0
2465,0,0,3,0,0,0,sac,"Graham, Devonte",0,PG/SG,0,3400,0pt 0-3fg,0,cha,0,0,2019-01-17,False,9.07,114,95,0.0
2466,4,0,20,11,3,3,okc,"Kuzma, Kyle",32,SF/PF,8,6900,32pt 8rb 4as 3st 4to 7trey 11-20fg 3-3ft,3,lal,7,4,2019-01-17,True,36.28,138,128,55.5
2467,8,0,19,9,6,4,lal,"George, Paul",27,SF/PF,7,9800,27pt 7rb 8as 3st 3to 5trey 9-19fg 4-6ft,3,okc,5,3,2019-01-17,False,43.52,128,138,54.75
2468,8,0,17,10,6,6,ind,"Butler, Jimmy",27,SG/SF,5,6800,27pt 5rb 8as 3st 1trey 10-17fg 6-6ft,3,phi,1,0,2019-01-17,True,34.72,120,96,51.75
2469,1,0,18,10,3,2,den,"Markkanen, Lauri",27,PF,10,5900,27pt 10rb 1as 2to 5trey 10-18fg 2-3ft,0,chi,5,2,2019-01-17,True,25.17,105,135,44.0
2470,1,0,17,11,2,2,phi,"Young, Thaddeus",27,SF/PF,6,5800,27pt 6rb 1as 1st 3to 3trey 11-17fg 2-2ft,1,ind,3,3,2019-01-17,False,31.9,96,120,38.0
2471,5,0,12,7,0,0,ind,"Redick, J.J.",20,SG/SF,3,5400,20pt 3rb 5as 1to 6trey 7-12fg,0,phi,6,1,2019-01-17,True,33.33,120,96,33.75
2472,1,0,18,9,0,0,cha,"Hield, Buddy",24,SG/SF,1,6100,24pt 1rb 1as 2st 6trey 9-18fg,2,sac,6,0,2019-01-17,True,32.1,95,114,33.75
2473,1,0,15,3,13,11,tor,"Oubre, Kelly",18,SG/SF,9,5200,18pt 9rb 1as 1st 3to 1trey 3-15fg 11-13ft,1,pho,1,3,2019-01-17,True,29.82,109,111,31.75
2474,2,0,13,6,5,3,lal,"Ferguson, Terrance",21,SG/SF,3,3400,21pt 3rb 2as 1st 2to 6trey 6-13fg 3-5ft,1,okc,6,2,2019-01-17,False,37.37,128,138,31.75
2475,4,1,8,5,4,4,tor,"Bridges, Mikal",15,SG/SF,5,3700,15pt 5rb 4as 1bl 1trey 5-8fg 4-4ft,0,pho,1,0,2019-01-17,True,30.2,109,111,29.75
2476,2,1,6,3,2,1,sac,"Williams, Marvin",10,SF/PF,5,4800,10pt 5rb 2as 3st 1bl 3trey 3-6fg 1-2ft,3,cha,3,0,2019-01-17,False,29.5,114,95,28.75
2477,2,3,13,5,2,2,lal,"Grant, Jerami",14,PF,3,5500,14pt 3rb 2as 3bl 1to 2trey 5-13fg 2-2ft,0,okc,2,1,2019-01-17,False,38.98,128,138,27.25
2478,0,2,16,5,0,0,tor,"Warren, T.J.",11,SF/PF,6,6000,11pt 6rb 2st 2bl 1to 1trey 5-16fg,2,pho,1,1,2019-01-17,True,40.88,109,111,26.5
2479,1,0,14,5,2,2,sac,"Lamb, Jeremy",14,SG/SF,5,5700,14pt 5rb 1as 2st 3to 2trey 5-14fg 2-2ft,2,cha,2,3,2019-01-17,False,26.32,114,95,25.25
2480,2,1,7,5,4,3,den,"Parker, Jabari",15,SF/PF,3,3600,15pt 3rb 2as 1bl 1to 2trey 5-7fg 3-4ft,0,chi,2,1,2019-01-17,True,18.23,105,135,24.25
2481,1,0,7,4,7,7,sac,"Kidd-Gilchrist, Michael",15,SF/PF,2,3500,15pt 2rb 1as 2st 4-7fg 7-7ft,2,cha,0,0,2019-01-17,False,30.25,114,95,23.0
2482,2,0,10,5,2,0,chi,"Lyles, Trey",12,SF/PF,4,3400,12pt 4rb 2as 1st 2trey 5-10fg 0-2ft,1,den,2,0,2019-01-17,False,21.03,135,105,23.0
2483,0,1,7,4,1,1,chi,"Craig, Torrey",13,SG/SF,5,3900,13pt 5rb 1bl 1to 4trey 4-7fg 1-1ft,0,den,4,1,2019-01-17,False,23.48,135,105,22.75
2484,2,0,13,8,0,0,cha,"Bogdanovic, Bogdan",17,SG/SF,1,5500,17pt 1rb 2as 1st 2to 1trey 8-13fg,1,sac,1,2,2019-01-17,True,27.33,95,114,22.75
2485,1,0,9,6,4,2,sac,"Bridges, Miles",15,SF/PF,4,3200,15pt 4rb 1as 1trey 6-9fg 2-4ft,0,cha,1,0,2019-01-17,False,22.33,114,95,22.0
2486,1,0,7,5,0,0,okc,"Caldwell-Pope, Kentavious",13,SG/SF,2,4700,13pt 2rb 1as 2st 2to 3trey 5-7fg,2,lal,3,2,2019-01-17,True,23.37,138,128,21.5
2487,1,0,5,4,0,0,chi,"Hernangomez, Juan",9,SF/PF,5,3300,9pt 5rb 1as 2st 1trey 4-5fg,2,den,1,0,2019-01-17,False,18.47,135,105,21.25
2488,1,0,7,5,0,0,pho,"Miles, C.J.",13,SG/SF,1,3400,13pt 1rb 1as 2st 3trey 5-7fg,2,tor,3,0,2019-01-17,False,17.0,111,109,21.25
2489,3,0,5,1,6,5,sac,"Batum, Nicolas",7,SG/SF,5,4900,7pt 5rb 3as 2st 3to 1-5fg 5-6ft,2,cha,0,3,2019-01-17,False,26.72,114,95,20.25
2490,0,0,9,6,0,0,den,"Hutchison, Chandler",12,SF/PF,5,3700,12pt 5rb 1st 6-9fg,1,chi,0,0,2019-01-17,True,33.0,105,135,20.25
2491,2,0,9,4,0,0,ind,"Chandler, Wilson",10,SF/PF,3,3800,10pt 3rb 2as 1st 1to 2trey 4-9fg,1,phi,2,1,2019-01-17,True,32.12,120,96,19.25
2492,0,0,14,6,0,0,phi,"Evans, Tyreke",13,SG/SF,2,4000,13pt 2rb 1st 1trey 6-14fg,1,ind,1,0,2019-01-17,False,14.85,96,120,18.0
2493,4,0,5,1,0,0,cha,"Bjelica, Nemanja",2,SF/PF,6,4500,2pt 6rb 4as 1-5fg,0,sac,0,0,2019-01-17,True,19.37,95,114,15.5
2494,1,0,7,2,1,1,okc,"Mykhailiuk, Sviatoslav",7,SG/SF,4,3000,7pt 4rb 1as 2trey 2-7fg 1-1ft,0,lal,2,0,2019-01-17,True,18.65,138,128,14.5
2495,1,0,6,3,3,2,pho,"Green, Danny",9,SG/SF,1,4800,9pt 1rb 1as 1st 1trey 3-6fg 2-3ft,1,tor,1,0,2019-01-17,False,26.2,111,109,14.25
2496,0,0,3,2,0,0,ind,"Bolden, Jonah",6,PF,6,3300,6pt 6rb 2to 2trey 2-3fg,0,phi,2,2,2019-01-17,True,12.65,120,96,13.5
2497,2,0,5,2,2,1,cha,"Jackson, Justin",6,SF/PF,3,3500,6pt 3rb 2as 1trey 2-5fg 1-2ft,0,sac,1,0,2019-01-17,True,24.12,95,114,13.25
2498,1,0,11,3,2,2,phi,"Bogdanovic, Bojan",9,SG/SF,1,5600,9pt 1rb 1as 1to 1trey 3-11fg 2-2ft,0,ind,1,1,2019-01-17,False,35.08,96,120,11.75
2499,2,0,6,2,1,1,okc,"Beasley, Michael",5,SF/PF,2,3600,5pt 2rb 2as 1st 2to 2-6fg 1-1ft,1,lal,0,2,2019-01-17,True,8.12,138,128,11.5
2500,0,0,4,3,0,0,tor,"Jackson, Josh",7,SF/PF,2,4600,7pt 2rb 1st 1to 1trey 3-4fg,1,pho,1,1,2019-01-17,True,18.72,109,111,11.5
2501,2,0,4,1,2,2,pho,"Powell, Norman",4,SG/SF,1,3900,4pt 1rb 2as 2st 2to 1-4fg 2-2ft,2,tor,0,2,2019-01-17,False,20.68,111,109,11.25
